No.;Ticket ID;Current Status;Title;Open Time @Timezone;Resolved Time @Timezone;Close Time @Timezone;Master/ Child;CI Name;CI ID;CI Type;CI Subtype;CI Location;CI Environment;Layer 1;Layer 2;Layer 3;Ticket Type;Update Time @Timezone;Service Class;Prio;Impact;Urgency;Cause Code;Reference ID;Location;Department;Call Code;Reported Date @Timezone;VW Completion Group;Active Flag;Open Group;Closed Group;Resolved Group;Current Assignment;VW Solution ID;Marked as Knowledge Candidate;VW Outage Time From;VW Outage Time To;External;History Assignment;History Previous Assignment;History Post Assignment;History Status;History Start Time;History End Time;History Transfer ID
775;IM69222464;Wait on External;SAP FI (P-59) - PROBLEMAS CON TRANSACCION;05/05/2019 09:41:26;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;User Administration;;;Service Request;15/08/2019 12:34:57;2;8;4;2;;;CIP;F/c-ia02;E-mail;03/05/2019 15:01:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP FI-CO Support Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;;Wait on External;15/08/2019 12:34:57;;5
776;IM69222732;Wait on External; SAP FI (P-59) - Padrones de CABA y Bs As;05/05/2019 12:11:13;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Service Request;15/08/2019 12:29:07;2;8;4;2;;;CIP;F/c-ia02;E-mail;03/05/2019 10:00:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP FI-CO Support Argentina;;f;;;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;Transferred;05/05/2019 12:37:02;05/05/2019 12:37:34;1
777;IM69222732;Wait on External; SAP FI (P-59) - Padrones de CABA y Bs As;05/05/2019 12:11:13;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Service Request;15/08/2019 12:29:07;2;8;4;2;;;CIP;F/c-ia02;E-mail;03/05/2019 10:00:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP FI-CO Support Argentina;;f;;;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;AMS SAP FI-CO Support Argentina;Transferred;05/05/2019 12:38:36;06/05/2019 09:12:38;2
778;IM69222732;Wait on External; SAP FI (P-59) - Padrones de CABA y Bs As;05/05/2019 12:11:13;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Service Request;15/08/2019 12:29:07;2;8;4;2;;;CIP;F/c-ia02;E-mail;03/05/2019 10:00:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP FI-CO Support Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Working;06/05/2019 09:12:38;06/05/2019 09:19:02;3
779;IM69222732;Wait on External; SAP FI (P-59) - Padrones de CABA y Bs As;05/05/2019 12:11:13;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Service Request;15/08/2019 12:29:07;2;8;4;2;;;CIP;F/c-ia02;E-mail;03/05/2019 10:00:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP FI-CO Support Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Wait on External;06/05/2019 09:19:02;06/05/2019 20:10:30;1
780;IM69222732;Wait on External; SAP FI (P-59) - Padrones de CABA y Bs As;05/05/2019 12:11:13;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Service Request;15/08/2019 12:29:07;2;8;4;2;;;CIP;F/c-ia02;E-mail;03/05/2019 10:00:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP FI-CO Support Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Working;06/05/2019 20:10:30;06/05/2019 20:11:34;4
781;IM69222732;Wait on External; SAP FI (P-59) - Padrones de CABA y Bs As;05/05/2019 12:11:13;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Service Request;15/08/2019 12:29:07;2;8;4;2;;;CIP;F/c-ia02;E-mail;03/05/2019 10:00:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP FI-CO Support Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Wait on External;06/05/2019 20:11:34;09/05/2019 17:50:31;2
782;IM69222732;Wait on External; SAP FI (P-59) - Padrones de CABA y Bs As;05/05/2019 12:11:13;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Service Request;15/08/2019 12:29:07;2;8;4;2;;;CIP;F/c-ia02;E-mail;03/05/2019 10:00:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP FI-CO Support Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Working;09/05/2019 17:50:31;09/05/2019 17:51:14;5
783;IM69222732;Wait on External; SAP FI (P-59) - Padrones de CABA y Bs As;05/05/2019 12:11:13;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Service Request;15/08/2019 12:29:07;2;8;4;2;;;CIP;F/c-ia02;E-mail;03/05/2019 10:00:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP FI-CO Support Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Wait on External;09/05/2019 17:51:14;15/08/2019 12:28:37;3
784;IM69222732;Wait on External; SAP FI (P-59) - Padrones de CABA y Bs As;05/05/2019 12:11:13;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Service Request;15/08/2019 12:29:07;2;8;4;2;;;CIP;F/c-ia02;E-mail;03/05/2019 10:00:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP FI-CO Support Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Working;15/08/2019 12:28:37;15/08/2019 12:29:07;6
785;IM69222732;Wait on External; SAP FI (P-59) - Padrones de CABA y Bs As;05/05/2019 12:11:13;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Service Request;15/08/2019 12:29:07;2;8;4;2;;;CIP;F/c-ia02;E-mail;03/05/2019 10:00:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP FI-CO Support Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;;Wait on External;15/08/2019 12:29:07;;4
786;IM69378716;Wait on External;SAP FI (P-59) -  Corrección de Revaluación Área 52  Activos Fijos Revaluados-ZQ7;13/05/2019 14:21:14;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Information;;;Service Request;12/09/2019 09:08:03;2;8;4;2;;;CIP;I/O-A;E-mail;13/05/2019 08:51:25;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP FI-CO Support Argentina;;f;;;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;AMS SAP FI-CO Support Argentina;Transferred;13/05/2019 14:26:56;13/05/2019 14:30:52;1
787;IM69378716;Wait on External;SAP FI (P-59) -  Corrección de Revaluación Área 52  Activos Fijos Revaluados-ZQ7;13/05/2019 14:21:14;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Information;;;Service Request;12/09/2019 09:08:03;2;8;4;2;;;CIP;I/O-A;E-mail;13/05/2019 08:51:25;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP FI-CO Support Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Working;13/05/2019 14:30:52;13/05/2019 14:31:07;2
788;IM69378716;Wait on External;SAP FI (P-59) -  Corrección de Revaluación Área 52  Activos Fijos Revaluados-ZQ7;13/05/2019 14:21:14;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Information;;;Service Request;12/09/2019 09:08:03;2;8;4;2;;;CIP;I/O-A;E-mail;13/05/2019 08:51:25;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP FI-CO Support Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;;Wait on External;13/05/2019 14:31:07;;1
789;IM69379521;Wait on External;FiCO: Oracle  Desintalar Options packs;13/05/2019 15:33:29;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Installation;;;Service Request;12/08/2019 21:20:33;2;8;4;2;;;;I/O-AMS;E-mail;;AMS SAP Basis Support Argentina;0;AMS SAP Basis Support Argentina;;;AMS SAP Basis Support Argentina;;f;;;;AMS SAP Basis Support Argentina;;AMS SAP Basis Support Argentina;Working;13/05/2019 15:33:29;13/05/2019 15:44:40;1
790;IM69379521;Wait on External;FiCO: Oracle  Desintalar Options packs;13/05/2019 15:33:29;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Installation;;;Service Request;12/08/2019 21:20:33;2;8;4;2;;;;I/O-AMS;E-mail;;AMS SAP Basis Support Argentina;0;AMS SAP Basis Support Argentina;;;AMS SAP Basis Support Argentina;;f;;;;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;Wait on External;13/05/2019 15:44:40;12/08/2019 21:18:02;1
791;IM69379521;Wait on External;FiCO: Oracle  Desintalar Options packs;13/05/2019 15:33:29;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Installation;;;Service Request;12/08/2019 21:20:33;2;8;4;2;;;;I/O-AMS;E-mail;;AMS SAP Basis Support Argentina;0;AMS SAP Basis Support Argentina;;;AMS SAP Basis Support Argentina;;f;;;;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;Working;12/08/2019 21:18:02;12/08/2019 21:20:33;2
792;IM69379521;Wait on External;FiCO: Oracle  Desintalar Options packs;13/05/2019 15:33:29;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Installation;;;Service Request;12/08/2019 21:20:33;2;8;4;2;;;;I/O-AMS;E-mail;;AMS SAP Basis Support Argentina;0;AMS SAP Basis Support Argentina;;;AMS SAP Basis Support Argentina;;f;;;;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;;Wait on External;12/08/2019 21:20:33;;2
793;IM69427365;Working;ET2000 NA ARGENTINA (P-59)  - Se solicita el desbloqueo/reset de password dentro del mandante 342 para el usuario VWAR17B;15/05/2019 13:16:40;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;User Administration;;;Service Request;15/05/2019 13:34:07;2;8;4;2;;;CIP;0001;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;AMS ET2000 SD Support Argentina;Transferred;15/05/2019 13:18:44;15/05/2019 13:34:07;1
794;IM69427365;Working;ET2000 NA ARGENTINA (P-59)  - Se solicita el desbloqueo/reset de password dentro del mandante 342 para el usuario VWAR17B;15/05/2019 13:16:40;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;User Administration;;;Service Request;15/05/2019 13:34:07;2;8;4;2;;;CIP;0001;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;;Working;15/05/2019 13:34:07;;2
795;IM69430084;Working;Condición de pago errónea  ET;15/05/2019 17:56:35;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Information;;;Service Request;18/06/2019 00:19:33;2;8;4;2;;;;V/as-l;E-mail;15/05/2019 05:53:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;AMS ET2000 SD Support Argentina;Transferred;15/05/2019 18:01:49;15/05/2019 18:10:31;1
796;IM69430084;Working;Condición de pago errónea  ET;15/05/2019 17:56:35;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Information;;;Service Request;18/06/2019 00:19:33;2;8;4;2;;;;V/as-l;E-mail;15/05/2019 05:53:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;15/05/2019 18:10:31;15/05/2019 18:10:59;2
797;IM69430084;Working;Condición de pago errónea  ET;15/05/2019 17:56:35;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Information;;;Service Request;18/06/2019 00:19:33;2;8;4;2;;;;V/as-l;E-mail;15/05/2019 05:53:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Wait on External;15/05/2019 18:10:59;16/05/2019 11:22:58;1
798;IM69430084;Working;Condición de pago errónea  ET;15/05/2019 17:56:35;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Information;;;Service Request;18/06/2019 00:19:33;2;8;4;2;;;;V/as-l;E-mail;15/05/2019 05:53:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;Working;16/05/2019 11:22:58;17/05/2019 08:18:07;3
799;IM69430084;Working;Condición de pago errónea  ET;15/05/2019 17:56:35;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Information;;;Service Request;18/06/2019 00:19:33;2;8;4;2;;;;V/as-l;E-mail;15/05/2019 05:53:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;AMS ET2000 SD Support Argentina;Transferred;16/06/2019 03:42:50;18/06/2019 00:19:05;3
800;IM69430084;Working;Condición de pago errónea  ET;15/05/2019 17:56:35;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Information;;;Service Request;18/06/2019 00:19:33;2;8;4;2;;;;V/as-l;E-mail;15/05/2019 05:53:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;;Working;18/06/2019 00:19:05;;5
801;IM69448252;Resolved;ET2000 NA ARGENTINA (P-59) - Condiciones de pago ET2000- vinculado a IM66534175;16/05/2019 10:32:06;11/10/2019 19:06:41;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Application;;;Service Request;11/10/2019 19:08:48;2;8;4;2;;;CIP;F/c-c-cpp-cp;E-mail;16/05/2019 10:30:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;AMS ET2000 SD Support Argentina;Transferred;16/05/2019 10:34:24;16/05/2019 10:48:48;1
802;IM69448252;Resolved;ET2000 NA ARGENTINA (P-59) - Condiciones de pago ET2000- vinculado a IM66534175;16/05/2019 10:32:06;11/10/2019 19:06:41;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Application;;;Service Request;11/10/2019 19:08:48;2;8;4;2;;;CIP;F/c-c-cpp-cp;E-mail;16/05/2019 10:30:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;16/05/2019 10:48:48;16/05/2019 11:20:04;2
803;IM69448252;Resolved;ET2000 NA ARGENTINA (P-59) - Condiciones de pago ET2000- vinculado a IM66534175;16/05/2019 10:32:06;11/10/2019 19:06:41;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Application;;;Service Request;11/10/2019 19:08:48;2;8;4;2;;;CIP;F/c-c-cpp-cp;E-mail;16/05/2019 10:30:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Wait on External;16/05/2019 11:20:04;25/07/2019 19:23:41;1
804;IM69448252;Resolved;ET2000 NA ARGENTINA (P-59) - Condiciones de pago ET2000- vinculado a IM66534175;16/05/2019 10:32:06;11/10/2019 19:06:41;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Application;;;Service Request;11/10/2019 19:08:48;2;8;4;2;;;CIP;F/c-c-cpp-cp;E-mail;16/05/2019 10:30:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;25/07/2019 19:23:41;25/07/2019 19:25:39;3
805;IM69448252;Resolved;ET2000 NA ARGENTINA (P-59) - Condiciones de pago ET2000- vinculado a IM66534175;16/05/2019 10:32:06;11/10/2019 19:06:41;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Application;;;Service Request;11/10/2019 19:08:48;2;8;4;2;;;CIP;F/c-c-cpp-cp;E-mail;16/05/2019 10:30:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Wait on External;25/07/2019 19:25:39;11/10/2019 19:05:07;2
806;IM69448252;Resolved;ET2000 NA ARGENTINA (P-59) - Condiciones de pago ET2000- vinculado a IM66534175;16/05/2019 10:32:06;11/10/2019 19:06:41;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Application;;;Service Request;11/10/2019 19:08:48;2;8;4;2;;;CIP;F/c-c-cpp-cp;E-mail;16/05/2019 10:30:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;11/10/2019 19:05:07;11/10/2019 19:06:42;4
807;IM69448252;Resolved;ET2000 NA ARGENTINA (P-59) - Condiciones de pago ET2000- vinculado a IM66534175;16/05/2019 10:32:06;11/10/2019 19:06:41;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Application;;;Service Request;11/10/2019 19:08:48;2;8;4;2;;;CIP;F/c-c-cpp-cp;E-mail;16/05/2019 10:30:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;;Resolved;11/10/2019 19:06:42;;1
808;IM69448796;Working;W59 - SAP UNIT  - SOFTWARE - Consultad Query;16/05/2019 11:05:06;;;;VWA UNIT INBOUND CIP (P-59);CI2367995;Application;Application Component;VW Argentina/59-Pacheco;1. Prod;Reporting;;;Service Request;07/10/2019 08:54:03;2;8;4;2;;;;I/O;Personal;;OPS FIS Service Desk Argentina;0;OPS FIS Service Desk Argentina;;;AMS SAP UNIT Inbound MM Support Argentina;;f;;;;AMS SAP UNIT Inbound MM Support Argentina;OPS FIS Service Desk Argentina;AMS SAP UNIT Inbound MM Support Argentina;Transferred;16/05/2019 11:43:29;16/05/2019 11:44:41;1
809;IM69448796;Working;W59 - SAP UNIT  - SOFTWARE - Consultad Query;16/05/2019 11:05:06;;;;VWA UNIT INBOUND CIP (P-59);CI2367995;Application;Application Component;VW Argentina/59-Pacheco;1. Prod;Reporting;;;Service Request;07/10/2019 08:54:03;2;8;4;2;;;;I/O;Personal;;OPS FIS Service Desk Argentina;0;OPS FIS Service Desk Argentina;;;AMS SAP UNIT Inbound MM Support Argentina;;f;;;;AMS SAP UNIT Inbound MM Support Argentina;AMS SAP UNIT Inbound MM Support Argentina;AMS SAP UNIT Inbound MM Support Argentina;Working;16/05/2019 11:44:41;16/05/2019 17:39:36;2
810;IM69448796;Working;W59 - SAP UNIT  - SOFTWARE - Consultad Query;16/05/2019 11:05:06;;;;VWA UNIT INBOUND CIP (P-59);CI2367995;Application;Application Component;VW Argentina/59-Pacheco;1. Prod;Reporting;;;Service Request;07/10/2019 08:54:03;2;8;4;2;;;;I/O;Personal;;OPS FIS Service Desk Argentina;0;OPS FIS Service Desk Argentina;;;AMS SAP UNIT Inbound MM Support Argentina;;f;;;;AMS SAP UNIT Inbound MM Support Argentina;AMS SAP UNIT Inbound MM Support Argentina;AMS SAP UNIT Inbound MM Support Argentina;Wait on External;16/05/2019 17:39:36;20/05/2019 09:21:01;1
811;IM69448796;Working;W59 - SAP UNIT  - SOFTWARE - Consultad Query;16/05/2019 11:05:06;;;;VWA UNIT INBOUND CIP (P-59);CI2367995;Application;Application Component;VW Argentina/59-Pacheco;1. Prod;Reporting;;;Service Request;07/10/2019 08:54:03;2;8;4;2;;;;I/O;Personal;;OPS FIS Service Desk Argentina;0;OPS FIS Service Desk Argentina;;;AMS SAP UNIT Inbound MM Support Argentina;;f;;;;AMS SAP UNIT Inbound MM Support Argentina;AMS SAP UNIT Inbound MM Support Argentina;;Working;20/05/2019 09:21:01;;3
812;IM69453053;Wait on External;Packing List - Excel;16/05/2019 17:28:59;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Information;;;Service Request;09/10/2019 14:11:36;2;8;4;2;;;CIP;0001;E-mail;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;AMS ET2000 SD Support Argentina;Transferred;16/05/2019 17:47:28;16/05/2019 17:50:09;1
813;IM69453053;Wait on External;Packing List - Excel;16/05/2019 17:28:59;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Information;;;Service Request;09/10/2019 14:11:36;2;8;4;2;;;CIP;0001;E-mail;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;16/05/2019 17:50:09;16/05/2019 17:55:28;2
814;IM69453053;Wait on External;Packing List - Excel;16/05/2019 17:28:59;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Information;;;Service Request;09/10/2019 14:11:36;2;8;4;2;;;CIP;0001;E-mail;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Wait on External;16/05/2019 17:55:28;20/05/2019 08:25:54;1
815;IM69453053;Wait on External;Packing List - Excel;16/05/2019 17:28:59;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Information;;;Service Request;09/10/2019 14:11:36;2;8;4;2;;;CIP;0001;E-mail;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;Working;20/05/2019 08:25:54;20/05/2019 08:26:34;3
816;IM69453053;Wait on External;Packing List - Excel;16/05/2019 17:28:59;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Information;;;Service Request;09/10/2019 14:11:36;2;8;4;2;;;CIP;0001;E-mail;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;AMS ET2000 SD Support Argentina;Transferred;25/05/2019 18:31:08;27/05/2019 08:41:55;3
817;IM69453053;Wait on External;Packing List - Excel;16/05/2019 17:28:59;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Information;;;Service Request;09/10/2019 14:11:36;2;8;4;2;;;CIP;0001;E-mail;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;27/05/2019 08:41:55;21/06/2019 13:46:32;5
818;IM69453053;Wait on External;Packing List - Excel;16/05/2019 17:28:59;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Information;;;Service Request;09/10/2019 14:11:36;2;8;4;2;;;CIP;0001;E-mail;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Wait on External;21/06/2019 13:46:32;26/06/2019 13:46:26;2
